URL,Company,Job,Salary,Location,Views,Responses,Category,Employment,Experience,English,Domain,Description
https://djinni.co/jobs/605659-full-stack-developer,RemotelyTalents,Full Stack Developer,2500-3000,"Литва,     Україна",132,20,Fullstack,Тільки віддалено,2,Англійська: Advanced/Fluent,Домен: SaaS,"🚀 Join Our Team as a FULL STACK Developer 🚀Are you ready to take your development career to the next level? We're looking for a passionate and talented FULL STACK Developer to join our dynamic team. If you're a coding wizard with a flair for SaaS solutions, this opportunity is tailor-made for you!🌟 Requirements:1️⃣ Minimum 2 years of hands-on experience in C#, .NET Core, .NET MVC, HTML5, CSS, JavaScript, and MS SQL.2️⃣ Proficiency in the innovative Blazor framework.3️⃣ A strong grasp of REST API principles.4️⃣ Knowledge of security standards such as OpenID and OAuth.5️⃣ Proven track record in designing and building SaaS solutions.🔥 Bonus Points:1️⃣ Familiarity with Azure DevOps or Microsoft TFS.2️⃣ Experience with Xamarin.3️⃣ Expertise in Microsoft Azure technology.4️⃣ A university degree in IT/Engineering or a related field.🌟 Responsibilities:As a FULL STACK Developer on our team, you will be responsible for:- Developing software modules within our SaaS solutions following established coding standards and architectural patterns.- Collaborating and communicating with customers during issue investigations or custom feature implementations.- Creating robust unit tests for all your code.Join us in revolutionizing the world of SaaS solutions and make your mark in an environment that encourages innovation and growth. If you're ready to take on this exciting challenge, send us your application today!"
https://djinni.co/jobs/605661-senior-ppc-specialist-deputy-head-,Netpeak Group,Senior PPC Specialist (Deputy Head),,Україна,6,,Marketing,Office або Remote,3,,Домен: Advertising / Marketing,"Наш Head of PPC у пошуку заступника, який буде створювати та впроваджувати ефективні зміни в послузі, що надає агенція, та впливати на загальну стратегію відділу.В агенції Netpeak — 6 команд із 65 PPC-фахівців, а в групі компаній Netpeak Group працюють 90 РРС-фахівців. Ми є агенцією performance-маркетингу № 1 у Казахстані, Україні та Болгарії та преміум партнером Facebook, Google та Instagram.Що очікуємо від кандидата:1. Досвід роботи на позиції PPC-фахівця 4+ років: в агенціях або in-house.2. Впевнене використання інструментів: Google Ads, Google Analytics, Google Tag Manager, Facebook (Meta) Ads, Serpstat.3. Вміння обробляти великий об'єм даних у таблицях Excel або Google.4. Успішні кейси з налаштування по змінах продукту чи послуги всередині компанії.5. Буде перевагою досвід управління командою PPC-фахівців.Що є цікавого на цій позиції:1. Можливість глибинно розібратись в механізмі роботи великого PPC-департаменту.2. Приймати участь в імплементуванні нової стратегії розвитку продукту, що надає агенція.3. Прокачаєте свій helicopter view в управлінні командою маркетологів, будете ставити задачі на керівників відділів та контролювати виконання.4. Вашим оточенням буде експертне ком'юніті маркетологів Netpeak Group з багаторічним досвідом для підтримки та обміну експертизою.5. Отримаєте досвід розробки послуги для великих за масштабами проєктів. Серед клієнтів агентства: OLX, Intertop, Eva, Prom.ua, PrivatBank, Планета Кіно та інші.Що потрібно робити:1. Допомагати із впровадженням існуючої маркетингової стратегії та стратегії розвитку продукту.2. Аналізувати поточні зміни продукту в KPI.3. Постановка та контроль регулярних задач з впровадження змін.4. Писати супровідну документацію на внутрішньому порталі.5. Створювати презентації та дешборди по ефективності.6. Допомагати Head of PPC по інших супутніх задачах.Також ми пропонуємо:1. Гнучкий графік роботи з можливістю починати робочий день з 8:00 до 10:00, та завершувати з 17:00 до 19:00.2. Можливість працювати в офісі у Києві, Одесі, Харкові чи віддалено.3. Оплачувана відпустка у розмірі 24-х календарних днів з дотриманням державних свят, оплачувані лікарняні.Окрім описаних вище навичок, ми шукаємо людину, яка має високі стандарти якості до себе та інших. Якщо ця пропозиція відгукується — приєднуйся до нашої команди та разом переходимо з третього світу до першого."
https://djinni.co/jobs/605658-reef-technologies-senior-python-backend-engin,Reef Technlogies,Reef Technologies Senior Python Backend Engineer,7560-11760,Польща,197,46,Python,Тільки віддалено,5,Англійська: Upper-Intermediate,,"We’re about to convince you that you need a new job… and that you’ve just found the perfect opportunity. We’re steadily growing, and we’re continuously looking to expand our team with experienced Python engineers.Join Reef Technologies and work on your own terms:-Contribute from wherever you like – we are fully remote.-Pick your own working hours individually. We only hold ~2 calls per week.-Work with dynamic startups from all over the world on the projects of your choice.-Contribute to the decision-making process and influence the way we operate.-Choose the projects you want to work on. We receive enough offers to only accept the ones that we like.Remuneration on a B2B contract:-45-70 USD per hour, or-7560-11760 USD a month if you do 40 hours per week-Flexible work schedule (measured by time tracker).-We usually adjust the hourly rates once a year.Additional perks of working at Reef Technologies:-We offer a stable position at an established company in a booming industry.-All decision-makers, including the Founder, are Senior Python Engineers.-We cover reasonable coworking space expenses.-You’ll be assigned a private assistant to save time on personal obligations.-You’ll get financial help to buy the necessary hardware.-You’ll work in a multicultural environment where everyone has a say.-You’ll get to use your English skills on an everyday basis.-You’ll get to take advantage of our flexible leave policy.And don’t forget that you’ll be free to work wherever and whenever you want to. We believe that you’ll do your part by independently taking the right decisions.Our only expectation timewise is for you to contribute around 30–40 hours per week, which we believe is optimal for sustainable full-time engagement in a remote setting. You’re free to distribute those hours throughout the week in the way that you find the most convenient, within reason.We want to ensure proper work-life balance and create an environment where you can focus on your code while at work, and on whatever brings you pleasure in your free time. That is why, as one of our benefits, we offer the services of a private assistant. Appointments, research, online shopping, and more – you choose which tasks to pass on to your assistant.Expert Python engineer wantedDo you have at least 5 years of programming experience – not necessarily professional – including at least a year with Python? If so, you have probably written so much Python code in your life that at times you want to express your thoughts through list comprehensions. Thanks to your extensive experience, you can solve any problem that gets thrown at you, but that is not enough – you come up with multiple solutions for every issue, and you always know how to choose the most Pythonic one.And that is all a good sign – a sign that means you’re exactly the type of person that we’re looking for! If you’d like to see what it’s like to work with Python natives who all bring their long-standing expertise to the table, please get in touch. Spoiler alert: it’s great.We have good manners, though, so let us introduce ourselves first. Do you want to find out more about the company? We were hoping you’d ask.Get to know your future companyReef Technologies is a fully remote Python backend software house. We’re a small, agile, senior-only team. All of our current members have more than seven years of strong experience, so we don’t ever have anything urgent to fix. We only deliver stable solutions, as we have developed a system that has delivered more than a hundred challenging projects in the last three years. We’d like to improve it even further with you on the team.The demand for our work is extremely high, so we get to pick and choose the projects that we want to take on – and the same goes for you. Before you’re assigned to a project, you’ll be personally asked if you’re interested in that particular task and if you don’t like it, you’ll just get something else. That’s the beauty of having a sales team that greatly outperforms our delivery capacity.Let your code have a real impactAt Reef Technologies, we don’t have managers. Thanks to the group decision-making framework, Sociocracy 3.0, every member of the team can be sure that their opinion will be valued. (Check it out here, you’ll wonder how you’d survived in traditional organizations until now!) The Founder of our company doesn’t only take care of sales, bureaucracy, and client relationships - he is also a programmer, so all of us really do work together and understand the job at hand.What type of projects would you work on? We mainly accept offers from startups and small-to-medium businesses from the US, the UK, and Canada. Some projects may only last a couple of hours, while others take even a few years for us to complete. There is one thing that you can be sure of, though - that it will always be your personal choice whether to work on a particular project or reject it. What would you have thought about these?-financial data warehouse, which aggregates over 31 000 time series into a few hundred charts for a fintech company from London-graph data search/visualization system for auditors/investigators from Norway-super scalable WAF optimized down to extremely low running costs for a client from Chicago, IL-multisource cloud object synthesizer library for a storage provider from San Mateo, CA-report generator/inventory tracker for an e-commerce/healthcare company from Canada-k8s-based revenue optimizer for large private GPU compute clusters in North America-paper product level tracker for toilet cleaners from Canada-hydrant certification report generator for Australian plumbers-multi-tenant hospitality management system for large properties in the US-large scale information display system for retailers (international)We have already delivered those, but you can be sure we’ve got even more exciting projects coming up in the future. All that without ever setting foot in an office. We have completed those projects – and many more – from the comfort of our own homes, from tropical beaches and from our favorite coffee shops. Some of us work early in the morning, others start off late in the night. Each of us is free to choose their own programming environment. We know our engineers are competent enough to organize their work and achieve top productivity in their own way. Do you think you'd enjoy this type of freedom? Become one of us and make the world a better place by delivering more than just lines of code.Want to know more?-Check out the Reef Technologies Handbook to see our company policies (https://github.com/reef-technologies/handbook).-Want to see what our clients have to say about our work? We’re quite proud of our Clutch profile (https://clutch.co/profile/reef-technologies)."
https://djinni.co/jobs/605657-c-c-embedded-software-engineer,Ailand Systems,C/C++ Embedded Software Engineer,2000-4000,Україна (Київ),34,2,C++,Тільки офіс,2,,Домен: Hardware / IoT,"We are looking for an experienced embedded engineer to join us on working on a world-class deeptech project. We develop smart autonomous drones for agriculture, both software and hardware. One of the applications that you will work on is landmine detection in Ukraine.Your duties will include microcontroller configuration and programming (STM32), digital signal processing (compression, filtering, denoising), implementing and customizing digital communication protocols with error correction, testing, and simulation.You will work in a team of top-notch engineers and scientists. The best engineers get stock options.Requirements- Advanced Linux knowledge- Strong embedded engineering experience- Strong knowledge of algorithms and data structures- Strong knowledge of communication protocols- Strong math skillsAs a plus- Experience with flight controllers- Python skills- Ex-militaryWe provide- Working on a project of strategic importance for Ukraine- Working on a cutting-edge deeptech project- Official employment contract- Reservation from mobilization- Smooth agile development process- Proper project management- Fair salary- Stock options- Patent co-authoring"
https://djinni.co/jobs/605650-sistemnii-administrator,Diia Company,Системний адміністратор,,"Релокейт,     Україна (Київ)",89,13,Sysadmin,Тільки офіс,1,Англійська: Intermediate,,"Основні обов’язки:•  Технічна підтримка користувачів мережі офісу;•  Адміністрування та підтримка офісних систем (електронна пошта, сканери, принтери)•  Допомога користувачам у вирішенні технічних питань та консультація з питань налаштування офісних сервісів, клієнтських программ•  Віддалене налаштування мережевого обладнання•  Адміністрування операційних систем та прикладного програмного забезпечення;•  Налаштування та підготовка обладнання для монтажу;Вимоги:•  Повна (спеціаліст(бакалавр), магістр) вища технічна освіта у галузі інформаційних технологій;•  Досвід роботи з аналогічними функціями більше 1 року•  Знання ПК на рівні системного адміністратора•  Глибокі Знання апаратного забезпечення та периферійного обладнання.•  Базові знання принципів побудови мереж, функціонування мережевого обладнання (мережевих інтерфейсів ПК, комутаторів, маршрутизаторів, точок доступу WiFi);•  Досвід адміністрування Windows Server  - більше 1 року•  Знання AD, DNS, DHCP, WSUS, WDS.•  Готовність працювати в офісі (Киів)"
https://djinni.co/jobs/605652-lead-generation-manager,Antagosoft,Lead Generation Manager,500-1500,Україна,45,10,Lead Generation,Тільки віддалено,1,Англійська: Upper-Intermediate,,"We are in search of a talented lead generation specialist to strengthen our sales team.Long story short, we expect you to be good at finding great leads.Requirements:✔ upper-intermediate English or higher✔ excellent writing skills✔ understanding of lead generation methodologies, tools, and best practices✔ knowledge of IT industry trends✔ the ability to focus on routine tasks and to provide tangible results✔ responsible, attentive to details, team playerYou'll drive the full-cycle lead gen process.Your main activities will be:✔ generating MQLs based on clear ICPs you'll be provided with (Upwork, Linkedin)✔ searching for potential projects/clients✔ working with and setting up automated tools✔ preparing outstaffing applicants for interviews✔ participating in sales meetings and planning✔ performing analysis and reports✔ working hand in hand with other team membersEverybody loves perks, right?So here are the benefits:✔ remote work✔ competitive salary✔ friendly teammates and a healthy social environment✔ mentoring✔ performance and salary reviews every 6 months✔ 28 days of annual paid vacation leave, sick leaves✔ weekly presentations✔ transparent business processes, handbook✔ you are always welcome to join our English classes"
https://djinni.co/jobs/605655-unreal-engine-ui-developer,G-SPACE STUDIO,Unreal Engine UI Developer,,Кіпр,31,4,Unity,Тільки віддалено,3,Англійська: Intermediate,Домен: Gamedev,"We are looking for Unreal Engine UI Developer to work on an exciting MMORPG for PC in fantasy style.G-Space Studio is a European game development studio. Our company has been developing games and applications since 2011. We work with partners from Europe, Canada, and the USA.We started as a small team of indie Flash game developers, and now we are a solid studio of game development veterans. We love games and know almost everything about them. We are developing high-quality products of varying complexity, such as MMORPG, AR / VR games, and applications.Responsibilities:- Using UMG/Slate to create interface layouts with accordance to provided UI mockups;- Optimizing and profiling UI;- Prototyping and experimenting to find the best possible solution for some UX-related issues;- Communication with game designers and developers;Qualifications:- At least 3 years of experience on commercial projects as a UI Unreal Engine Developer;- 4+ years of experience with UE (pet and commercial projects);- Experience with Slate, UMG;- Knowledge of Unreal Materials and Animations for UI;We offer:- Be a part of an enthusiastic and dedicated team working on an exciting MMORPG project.- Flexible working schedule;- Fully remote work;- Competitive salary regularly reviewed;- A creative and collaborative work environment where your ideas and expertise will be valued and put into action."
https://djinni.co/jobs/605653-dubai-area-sales-representative,KUNA,Dubai Area Sales Representative,,Обʼєднані Арабські Емірати,35,11,Sales,Гібридна робота,1,Англійська: Advanced/Fluent,Домен: Fintech,"A group of fintech projects that builds and improves the world's infrastructure using blockchain technology. We are a new-generation cryptocurrency financial service that allows you to exchange, convert and make payments in both fiat and cryptocurrency. We have 500,000+ active users, are in the top 30 of Forbes Ukraine and have a staff of 75 people. Our products solve users' problems - we provide a simple migration between financial systems (traditional and crypto). Currently, there are 5 products in the company's portfolio.Company MissionTo create a cryptocurrency financial infrastructure similar to fiat.Our plans as a companyTo make cryptocurrency alternative finance infrastructure.Role in the projectWe are looking for Dubai Area Sales Representative to join our team! You will own a full-cycle sales process including prospecting leads, closing deals, and managing accounts in the assigned territory.Duties and ResponsibilitiesExecute an effective territory business plan, hit your targets, and love what you do!Develop effective call cycles, nurture your clients, and be influential at every turn.Demonstrate your commercial sensibility with your clients, develop value, listen to your market, and respond with the best solutionsBe a subject matter expert, offer your insight and knowledge of market dynamics, project activity, and engage positively with your clientsConducting meetings, concluding contracts;RequirementsExperience in sales in the international market in the financial or IT field.Negotiation and presentation skills.Quick adaptation, ability to work at a fast pace and stress resistance, desire to develop in the fintech industry Focus on resultsExperience in building a sales process within the department.Fluency in English.Would be a plus:Work experience in fintech;Experience in the crypto domain;Having a customer base and professional networking will be a plusWe offer:Office work (Dubai) with flexible schedule 5/2.Official salaryOpportunity for rapid career and professional growth.Competitive salary level (fixed + KPI).Work in a team of professionals.What this job will do for you:We have a socially important project, and we want to solve universal problems with paymentsWe are ready to give you all necessary knowledge and training, and we are open to use your knowledge and experience to achieve success  you can be completely autonomous in your work. we have a very flat organizational structure, which allows you to be your own boss, not coordinate your actions with three managers If you are proactive, have good communication skills and strive to develop in the field of fintech, we will be glad to see you in our team. Please attach your CV and a cover letter briefly describing yourself and your professional interests."
https://djinni.co/jobs/605651-game-mathematician,Playson,Game Mathematician,,"Релокейт,     Кіпр,     Мальта,     Польща,     Словаччина,     Україна (Київ)",59,5,Data Science,Office або Remote,2,Англійська: Intermediate,Домен: Gamedev,"🤘Playson is a leading online gaming supplier with worldwide recognition which was founded in 2012. We offer complete gaming solutions based on the latest technologies and detailed market analysis for the leading iGaming operators.Our mission:Deliver entertainment and satisfaction to the lives of the busy world.Operating with growth and scalability, we are excited to invite experienced Mathematicians to apply for the opening in the Game development squad.The chosen candidate will be collaborating with Product Owners and Mathematicians, and have an opportunity to contribute to the company’s overall goals.This is a full-time remote/office job with flexibility rendered by the company.To succeed in the advertised role, you have:- Proven track record (2+ years) of successful work as a game mathematician in online gambling- Scripting skills, any programming language (Typescript, Javascript preffered)- Good understanding of main programming paradigms- Talent for solving abstract and highly complex math problems- High attention to detail: ability to spot even small mistakes in your math models and troubleshoot them- Interest in slot games both from a developer and player point of view- Ability to quickly prototype rough ideas- Basic understanding of HTTP client-server requests- Data-driven and analytical mindset in decision-making- Motivated by challenges and stretch goals- Good level of spoken and written EnglishWould be beneficial to have:- Strong mathematical intuition, creativity, and curiosity- Ability to look at games from the players’ point of view- Practical experience with workflow management tools (Jira), collaboration software (Confluence)What’s in it for you?- Develop engaging game mathematics and mechanics in collaboration with Product Owners and cross-functional teams- Fine-tune game mathematics and mechanics into the best possible product- Perform simulations of game math to understand how it compares with the desired outcome and with other games in the portfolio- Provide competitive game math analysis to reveal valuable insights- Rapid prototyping of game mechanics to prove the concept- Be involved in the game creation process from start to finish- Collaborate with development teams, provide game math specifications- Be a discussion sparring partner inside our team to help build better games- Analyze risks and determine the probability of wins for player investigations- Share knowledge, establish best practices, and challenge the status quoWhat you get in return:- Competitive salary fixed in USD with yearly performance reviews- Transparent bonus system on a quarterly basis- LLC via Diia City formalization- Full taxation coverage from the company’s side- Flexibility in your schedule- Remote Work- Full Medical Insurance for you and your +1- Special Life Event financial support- Unlimited paid vacation leave and Ukrainian bank holidays- Unlimited paid sick leave in case of necessity- Development courses/training reimbursement- Online English classes that do make a difference!- Employee Referral bonus programYou know...this might be it! An opportunity to level up and put your expertise to use in an innovative and rewarding environment, where you impact matters. Go ahead and apply — we cannot wait to discuss the opportunity with you!"
https://djinni.co/jobs/583024-sysadmin,Ex2,Sysadmin,2000-4000,Україна (Запоріжжя),112,10,Sysadmin,Office або Remote,2,Англійська: Upper-Intermediate,,"Шукаємо System administrator для розширення команди на великий проект.Вимоги до кандидата: обовязковий досвід адміністрування сервера на кораблі, адміністрування фізичного сервера (on-board). Англійська -вільне спілкування, можливі виїзди закордонПроект довготривалийВсі деталі при спілкуванніРозглянемо усіх кандидатів які відповідають вимогам"
https://djinni.co/jobs/605649-middle-backend-developer-php-,Gamicorp,Middle Backend developer (PHP),,"Вірменія,     Азербайджан,     Латвія,     Польща",147,59,PHP,Тільки віддалено,3,,Домен: Gambling,"An experienced Backend developer is needed for a large Ukrainian gambling product!Required Skills:- Experience in production from 3 years- Experience in architecture design, selection of necessary technical solutions- Experience in designing / developing integration solutions- Understanding of OOP principles, DRY/SOLID principles, understanding of the value of tests- Experience in designing and developing high-load systems- Laravel production experience is required- Strong knowledge and experience in PHP7+ development for more than 3 years- Experience with queues in production is required- Good experience with REST API- Understanding and experience in microservice architecture development- Good experience in code optimization, performance improvement and refactoring of old code- Strong understanding of OOP, SOLID, DRY, patterns- Good application experience: MySQL, PostgreSQL, Redis and database design- Jira, Confluence- ELK.- Experience in writing unit testsIt will be a plus:.- Experience in practical application of Kafka- Experience in the practical use of New Relic, Laravel Telescope- Experience with Git (Gitlab)- SwaggerWork Schedule Features:Work schedule: 5 days a week.Mandatory working days: Saturday and Sunday.Weekday off days: any 2 days of your choice.We offer:.- Ability to work remotely from anywhere in the world- Work in a company where there is no bureaucracy and decisions are made quickly- Work in a friendly atmosphere among people who love their work- Qualified department heads who are interested in the development of team members- Performance review- Annual bonuses, bonuses based on performance- 20 working days of vacation, 5 days off and sick pay"
https://djinni.co/jobs/605644-trainee-junior-project-manager,Team Challenge,Trainee/Junior Project Manager,,Україна,409,28,Project Manager,Тільки віддалено,,Англійська: Pre-Intermediate,Домен: Education,"Привіт ! Ми український стартап - Team Challenge, створений такими ж початківцями як і ви.Будь ласка прочитай усе уважноTeam Challenge - це сервіс, де можна безкоштовно знайти першу команду однодумців (джунів та трейні різних ІТ спеціальностей) для розробки пет-проєкту та ідею/вимоги для нього. Це допоможе здобути тобі перший досвід роботи, щоб швидше отримати довгоочікуваний офер.Усі команди кросфункціональні і включають:-Backend developer-Frontend developer-Project manager-QA-Designer-Mentor (якщо є вільні заявки на участь, але якщо ментора в команді нема , у нас є чати де можна до них звернутись з запитами)І зараз ми шукаємо (trainee/junior) PM .Що очікується від тебе?- Пройдені профільні курси;- відповідальність;- Мотивація працювати;- Приділяти 2-3 години в день для роботи над проектомВАЖЛИВО! Оплати не має, адже даний проект створений на волонтерських засадах такими ж початківцями , щоб допомогти іншим Trainee/junior здобути перший досвідЩо отримаєш подавши заявку на участь в одному з проєктів Team Challenge :1) Кросфункціональну команду таких же джунів/ трейні, де будуть backend developer, frontend developers, QA, designers, PM і можливо буде ментор. Тому, у тебе на руках буде чудова можливість заменеджерити проект з нуля.2) Доступ до ком'юніті усіх наших користувачів, які працюють в інших командах. Тут можна задавати запитання, просити допомоги, ділитись своїм досвідом і загалом нетворкати. А також ми проводимо кльові онлайн Coffee Chat і офлайн івенти.3) Кожна команда отримує ідею та мінімальні вимоги до проекту та має можливість унікалізувати саме свій проект. Всі тіммейти виступають стейхолдерами для саме свого проекту.🤍Де можна обрати проект?- переходь за посиланням https://teamchallenge.io/ ;- реєструйся на сайті;- обирай проект та чекай формування команди (тобі на пошту прийде лист) .Основна місія, яку ми просуваємо, полягає в тому, що кожен може подати заявку на участь і стати частиною своєї команди, без додаткових інтерв'ю або скрінінгів.Приєднуйся, ми дуже чекаємо на тебе."
https://djinni.co/jobs/605335-social-media-marketer,Suvie,Social Media Marketer,,Сполучені Штати,10,4,Marketing,Тільки віддалено,3,Англійська: Advanced/Fluent,,"Job Description:As a Social Media Marketer at Suvie, you will play a crucial role in managing our social media channels and driving engagement with our target audience. You will be responsible for creating and executing social media strategies, campaigns, and content that align with our brand values and objectives.Responsibilities:1. Social Media Content Creation: Develop and curate engaging and relevant content for our social media platforms, including posts, images, videos, and stories.2. Community Management: Monitor and moderate user-generated content, comments, and messages across all social media platforms, ensuring a positive and respectful online environment.3. Customer Engagement: Respond promptly and professionally to comments and messages, addressing inquiries, concerns, and feedback from our followers.4. Promotions and Giveaways: Plan and execute giveaways, promotions, competitions, and loyalty programs to boost engagement and foster a loyal online community.5. Advertising Campaigns:  Collaborate with the marketing team to create and manage paid advertising campaigns on social media platforms, including budget allocation and targeting strategies.6. Content Calendar Management: Develop and maintain a content calendar to ensure a consistent and engaging online presence.7. Metrics and Analytics: Track key performance indicators (KPIs) and metrics related to social media engagement, reach, and conversion. Provide regular reports on the impact of social media initiatives and suggest improvements.8. Stay Updated: Stay current with industry trends and social media best practices to implement the latest strategies for growth and engagement.Qualifications:- Proven 3-4 years experience in social media marketing, preferably in a similar role.- Proficiency in social media platforms, analytics, and scheduling tools.- Strong written and verbal communication skills.- Creative thinking and the ability to generate engaging content ideas.- Strong project management and multitasking skills.- Understanding of SEO and content optimization.- Analytical mindset with the ability to interpret data and make data-driven decisions.- Fluent EnglishIf you are a creative and results-driven Social Media Marketer with a passion for building brand awareness and engagement, we encourage you to apply. Send your resume and a cover letter detailing your relevant experience and accomplishments in social media marketing."
https://djinni.co/jobs/605646-junior-it-recruiter-talent-sourcer,Lynksen,Junior IT Recruiter/Talent Sourcer,,Україна,225,111,Recruiter,Тільки віддалено,1,Англійська: Intermediate,,"Are you a motivated, people-oriented professional with a passion for talent acquisition? We're seeking a recruiter/talent sourcer to be a key player in our mission to unearth the top specialists in the market. 🌟 Lynksen is an innovative outsourcing company, and we're excited to welcome you to be a part of this exciting journey. Your expertise will be the driving force behind our success! 💼💪Requirements:🗣 Strong verbal and written communication, decision-making, and negotiation skills.💼 At least 6 months of experience in the IT sector.🔍 Exceptional attention to detail and a strong sense of responsibility.💡 Experience in utilizing various candidate search methods and tools.💬 Strong networking and relationship-building abilities.💻 Basic knowledge of IT terminology, including programming languages and frameworks.Responsibilities:📈 Collaborate with the team to identify recruitment needs.🔎 Explore and evaluate different recruitment channels (Djinni, LinkedIn, Dou, etc.) and enhance the recruitment research process.📋 Create engaging job descriptions.📃 Screen and analyze potential candidates' CVs.🗣 Conduct pre-screening interviews.🎯 Assess candidates and manage the entire recruitment process via the CRM system.🤝 Work closely with HR and the hiring team to find the best specialists in the market.What we offer:📚 Opportunities for professional development through courses and mentoring.📈 Clear pathways for career growth and advancement.🏖 Paid vacation and sick leave days.🌐 A fully remote position with a flexible schedule.Join us in this exciting journey as we build a talented, inclusive team. Your expertise is the key to our success! 🌍💼💪Apply now and unlock your potential with Lynksen! 👉"
https://djinni.co/jobs/605645-middle-android-ios-developer,JOIDY,Middle Android/iOS Developer,,Україна,24,4,Other,Тільки віддалено,3,Англійська: Upper-Intermediate,,"JOIDY is looking for a Middle Android/iOS Developer to join our team!RESPONSIBILITIES:— Develop a speech recognition SDK that integrates with our mobile apps— SDK should perform low-latency transcription of speech to text in real-time on the device— Support custom vocabularies to constrain recognition results— Return confidence scores for recognized words and sounds— Optimize for size and speed to run efficiently on mobile hardware— Add noise reduction and cancellation techniques to improve accuracy— Implement speaker identification/verification capabilities— Create custom acoustic and language models, tuned for children's voicesREQUIREMENTS:— 3+ years or experience with Kaldi, Vosk, PocketSphinx or similar speech recognition frameworks— Expertise in developing offline speech recognition engines— Knowledge of mobile optimization for size and speed— Fluency in mobile SDK development— Experience creating custom speech recognition models— Background in signal processing and machine learning— Ability to rapidly prototype and iterate designs"
https://djinni.co/jobs/598144-php-team-lead-with-relocation-to-germany-munc,IT Job Germany,PHP Team Lead with Relocation to Germany (München),6500-7500,"Релокейт,     Німеччина",31,2,PHP,Тільки офіс,5,Англійська: Advanced/Fluent,Домен: E-commerce / Marketplace,"THIS IS NOT A REMOTE JOB! WE ARE LOOKING FOR CANDIDATES WHO ARE READY TO RELOCATE TO MUNICH.We are looking for PHP Team Lead for our international e-commerce company in Munich. We specialize in the development of solutions for our own online shops.SKILLS- 7+ years of experience working with PHP, MySQL- 2+ years of experience working as Team Lead- Knowledges in AWS- English: Advanced (C1-C2)NICE TO HAVE- AWS- German languageRESPONSIBILITIES- Building and supporting high-load systems- Development of complex web solutions- Responsibility for a teamWE OFFERExciting work in a fast-growing company. Responsibility, creative freedom, learning new technologies, and communication with international colleagues.- Flexible work schedule- Home office is possible up to 2 days a week- Language courses & trainings- Team building activities & office lunches- Career opportunities- Support for relocationSALARY80.000 – 90.000 euro brutto per year."
https://djinni.co/jobs/605641-backend-developer,Matoffo,Backend Developer,,Україна (Київ),61,18,PHP,Тільки віддалено,3,Англійська: Upper-Intermediate,,"Summary:We are looking for a skilled Backend Software Engineer with a focus on PHP and Laravel framework. The ideal candidate will also have a strong commitment to writing well-documented code and tests. You will work on building and maintaining backend services for our global humanitarian network.Key Responsibilities:-Develop, maintain, and optimize RESTful APIs and microservices using PHP and Laravel framework.-Write and maintain code according to industry best practices such as SOLID principles, Clean Code, and Test-Driven Development.-Work closely with frontend and DevOps teams to integrate solutions.-Write thorough documentation for developed features and APIs.-Develop unit tests and integration tests to ensure code quality.Required Skills:-Strong proficiency in PHP.-Extensive experience with the Laravel framework.-Understanding of MySQL and PostgreSQL databases.-Able to manage branching, merging and pull requests in GIT.-Ability to write high-quality documentation.-Experience in writing unit and integration tests. (PHPUnit/Pest)-Docker proficiency.Nice-to-Have-Experience with Serverless architectures, specifically AWS Lambda using TypeScript.-Knowledge of Open Policy Agent (OPA) for authorization.-Experience working in a Scrum/Sprint development environment.-Experience with JIRA Personal Qualities and Soft Skills-Highly autonomous.-Excellent problem-solving capabilities.-Strong communication skills.Tech Stack We Use:-Frontend: JavaScript, TypeScript, Vue.js, Vuetify-Backend: Laravel Framework, Serverless Lambda using TypeScript-Database: MySQL, PostgreSQL-DevOps: Docker, Terraform-Design: Figma-Testing: Cypress-Authorization: Open Policy AgentDay-to-Day ActivitiesIn our Agile environment, using the Scrum framework, your typical workday will consist of:-Participating in automated daily stand-up meetings via Slack to discuss tasks and blockers.-Tackling well-defined tasks that have been previously discussed and detailed during sprint planning.-Collaborating with team members for code reviews and seamless integration.-Updating your task progress in our project management tools. (JIRA)Note: Autonomy is highly valued in our team. The remote and fast-paced setting requires team members to be self-directed and efficient in managing their tasks."
